level,message_pattern,first_seen,last_seen,count
WARN,GC overhead limit warning: pause=764ms heap=<num>%,2026-06-01 14:21:28.863000+00:00,2026-06-01 23:51:11.039000+00:00,5
WARN,GC overhead limit warning: pause=405ms heap=<num>%,2026-06-01 14:22:24.338000+00:00,2026-06-01 20:44:43.996000+00:00,4
WARN,GC overhead limit warning: pause=587ms heap=<num>%,2026-06-01 14:22:30.676000+00:00,2026-06-01 23:18:28.778000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=2787ms,2026-06-01 14:23:03.808000+00:00,2026-06-01 14:23:03.808000+00:00,1
WARN,GC overhead limit warning: pause=302ms heap=<num>%,2026-06-01 14:23:18.352000+00:00,2026-06-01 22:06:34.177000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1734ms,2026-06-01 14:23:49.614000+00:00,2026-06-01 17:42:57.771000+00:00,2
WARN,GC overhead limit warning: pause=343ms heap=<num>%,2026-06-01 14:24:02.800000+00:00,2026-06-01 21:47:54.519000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2938ms,2026-06-01 14:24:05.449000+00:00,2026-06-01 22:41:38.722000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1378ms,2026-06-01 14:24:54.829000+00:00,2026-06-01 14:24:54.829000+00:00,1
WARN,GC overhead limit warning: pause=401ms heap=<num>%,2026-06-01 14:25:07.691000+00:00,2026-06-01 16:28:28.099000+00:00,2
WARN,GC overhead limit warning: pause=669ms heap=<num>%,2026-06-01 14:25:21.654000+00:00,2026-06-01 23:08:21.372000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1371ms,2026-06-01 14:25:28.364000+00:00,2026-06-01 21:18:01.031000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2533ms,2026-06-01 14:25:35.763000+00:00,2026-06-01 14:25:35.763000+00:00,1
WARN,GC overhead limit warning: pause=375ms heap=<num>%,2026-06-01 14:25:38.918000+00:00,2026-06-01 21:49:14.196000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1460ms,2026-06-01 14:26:32.153000+00:00,2026-06-01 14:26:32.153000+00:00,1
WARN,GC overhead limit warning: pause=410ms heap=<num>%,2026-06-01 14:26:45.866000+00:00,2026-06-01 19:00:34.034000+00:00,5
WARN,GC overhead limit warning: pause=331ms heap=<num>%,2026-06-01 14:26:57.069000+00:00,2026-06-01 23:40:16.475000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=611ms,2026-06-01 14:27:09.955000+00:00,2026-06-01 23:18:27.795000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1635ms,2026-06-01 14:27:40.392000+00:00,2026-06-01 14:27:40.392000+00:00,1
WARN,GC overhead limit warning: pause=355ms heap=<num>%,2026-06-01 14:28:04.617000+00:00,2026-06-01 23:18:50.402000+00:00,2
WARN,GC overhead limit warning: pause=473ms heap=<num>%,2026-06-01 14:28:23.374000+00:00,2026-06-01 21:07:35.031000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1505ms,2026-06-01 14:28:28.121000+00:00,2026-06-01 14:28:28.121000+00:00,1
WARN,GC overhead limit warning: pause=642ms heap=<num>%,2026-06-01 14:29:03.864000+00:00,2026-06-01 21:43:51.278000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2139ms,2026-06-01 14:29:23.092000+00:00,2026-06-01 14:29:23.092000+00:00,1
WARN,GC overhead limit warning: pause=709ms heap=<num>%,2026-06-01 14:29:39.891000+00:00,2026-06-01 14:29:39.891000+00:00,1
WARN,GC overhead limit warning: pause=629ms heap=<num>%,2026-06-01 14:29:47.719000+00:00,2026-06-01 15:54:06.192000+00:00,3
WARN,GC overhead limit warning: pause=574ms heap=<num>%,2026-06-01 14:30:18.150000+00:00,2026-06-01 21:33:46.834000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1861ms,2026-06-01 14:30:26.393000+00:00,2026-06-01 23:12:22.248000+00:00,3
WARN,GC overhead limit warning: pause=559ms heap=<num>%,2026-06-01 14:30:28.675000+00:00,2026-06-01 19:15:40.940000+00:00,3
WARN,Health check response time elevated endpoint=/health latency=198ms,2026-06-01 14:30:38.042000+00:00,2026-06-01 21:47:39.602000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2438ms,2026-06-01 14:30:53.396000+00:00,2026-06-01 22:46:39.115000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1078ms,2026-06-01 14:31:01.552000+00:00,2026-06-01 14:31:01.552000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=697ms,2026-06-01 14:31:11.424000+00:00,2026-06-01 14:31:11.424000+00:00,1
WARN,GC overhead limit warning: pause=748ms heap=<num>%,2026-06-01 14:31:18.496000+00:00,2026-06-01 22:43:49.823000+00:00,3
WARN,GC overhead limit warning: pause=607ms heap=<num>%,2026-06-01 14:31:20.166000+00:00,2026-06-01 18:39:56.725000+00:00,3
WARN,GC overhead limit warning: pause=517ms heap=<num>%,2026-06-01 14:31:23.458000+00:00,2026-06-01 19:13:30.701000+00:00,2
WARN,GC overhead limit warning: pause=293ms heap=<num>%,2026-06-01 14:31:31.429000+00:00,2026-06-01 23:27:06.218000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=787ms,2026-06-01 14:31:35.744000+00:00,2026-06-01 14:31:35.744000+00:00,1
WARN,GC overhead limit warning: pause=515ms heap=<num>%,2026-06-01 14:31:36.254000+00:00,2026-06-01 23:48:55.673000+00:00,4
WARN,GC overhead limit warning: pause=740ms heap=<num>%,2026-06-01 14:31:50.756000+00:00,2026-06-01 15:00:58.253000+00:00,4
WARN,GC overhead limit warning: pause=755ms heap=<num>%,2026-06-01 14:32:02.501000+00:00,2026-06-01 22:18:04.788000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1648ms,2026-06-01 14:32:23.859000+00:00,2026-06-01 20:57:23.107000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1514ms,2026-06-01 14:32:46.616000+00:00,2026-06-01 23:19:57.888000+00:00,4
WARN,GC overhead limit warning: pause=604ms heap=<num>%,2026-06-01 14:32:51.236000+00:00,2026-06-01 22:38:34.374000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2079ms,2026-06-01 14:33:05.769000+00:00,2026-06-01 14:33:05.769000+00:00,1
WARN,GC overhead limit warning: pause=468ms heap=<num>%,2026-06-01 14:34:32.583000+00:00,2026-06-01 17:14:27.246000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2358ms,2026-06-01 14:34:48.908000+00:00,2026-06-01 14:34:48.908000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=919ms,2026-06-01 14:35:25.878000+00:00,2026-06-01 14:35:25.878000+00:00,1
WARN,GC overhead limit warning: pause=670ms heap=<num>%,2026-06-01 14:35:28.772000+00:00,2026-06-01 19:09:22.514000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1332ms,2026-06-01 14:35:39.376000+00:00,2026-06-01 14:35:39.376000+00:00,1
WARN,GC overhead limit warning: pause=419ms heap=<num>%,2026-06-01 14:36:08.157000+00:00,2026-06-01 20:11:31.130000+00:00,4
WARN,GC overhead limit warning: pause=768ms heap=<num>%,2026-06-01 14:36:13.575000+00:00,2026-06-01 17:58:33.632000+00:00,3
WARN,GC overhead limit warning: pause=541ms heap=<num>%,2026-06-01 14:36:15.620000+00:00,2026-06-01 20:13:05.464000+00:00,4
WARN,GC overhead limit warning: pause=707ms heap=<num>%,2026-06-01 14:36:16.170000+00:00,2026-06-01 19:27:31.898000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=618ms,2026-06-01 14:36:30.460000+00:00,2026-06-01 14:36:30.460000+00:00,1
WARN,GC overhead limit warning: pause=241ms heap=<num>%,2026-06-01 14:36:34.319000+00:00,2026-06-01 17:35:53.778000+00:00,2
WARN,GC overhead limit warning: pause=728ms heap=<num>%,2026-06-01 14:36:49.797000+00:00,2026-06-01 14:36:49.797000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2619ms,2026-06-01 14:37:22.107000+00:00,2026-06-01 23:07:51.661000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2180ms,2026-06-01 14:38:35.180000+00:00,2026-06-01 14:38:35.180000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2280ms,2026-06-01 14:38:37.041000+00:00,2026-06-01 14:38:37.041000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2837ms,2026-06-01 14:39:52.313000+00:00,2026-06-01 18:24:57.555000+00:00,2
WARN,GC overhead limit warning: pause=335ms heap=<num>%,2026-06-01 14:41:01.366000+00:00,2026-06-01 23:29:41.926000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2294ms,2026-06-01 14:41:24.046000+00:00,2026-06-01 23:42:27.428000+00:00,3
WARN,GC overhead limit warning: pause=415ms heap=<num>%,2026-06-01 14:41:34.676000+00:00,2026-06-01 22:41:41.706000+00:00,9
WARN,Slow response detected endpoint=/api/cart latency=1269ms,2026-06-01 14:41:38.008000+00:00,2026-06-01 14:41:38.008000+00:00,1
WARN,GC overhead limit warning: pause=549ms heap=<num>%,2026-06-01 14:42:10.303000+00:00,2026-06-01 20:37:40.971000+00:00,3
WARN,GC overhead limit warning: pause=249ms heap=<num>%,2026-06-01 14:42:10.832000+00:00,2026-06-01 18:10:51.346000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2023ms,2026-06-01 14:42:20.449000+00:00,2026-06-01 14:42:20.449000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1974ms,2026-06-01 14:42:23.076000+00:00,2026-06-01 14:42:23.076000+00:00,1
WARN,GC overhead limit warning: pause=697ms heap=<num>%,2026-06-01 14:42:42.793000+00:00,2026-06-01 17:03:13.619000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2396ms,2026-06-01 14:43:16.450000+00:00,2026-06-01 17:17:37.598000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1108ms,2026-06-01 14:43:32.268000+00:00,2026-06-01 14:43:32.268000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2487ms,2026-06-01 14:44:05.440000+00:00,2026-06-01 14:50:17.586000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2258ms,2026-06-01 14:44:53.601000+00:00,2026-06-01 18:51:21.833000+00:00,2
WARN,GC overhead limit warning: pause=289ms heap=<num>%,2026-06-01 14:45:10.516000+00:00,2026-06-01 21:16:03.976000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1099ms,2026-06-01 14:45:18.075000+00:00,2026-06-01 15:44:57.732000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2907ms,2026-06-01 14:45:19.557000+00:00,2026-06-01 14:45:19.557000+00:00,1
WARN,GC overhead limit warning: pause=548ms heap=<num>%,2026-06-01 14:45:33.453000+00:00,2026-06-01 17:04:19.394000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1800ms,2026-06-01 14:45:53.237000+00:00,2026-06-01 14:45:53.237000+00:00,1
WARN,GC overhead limit warning: pause=674ms heap=<num>%,2026-06-01 14:46:00.409000+00:00,2026-06-01 23:31:18.598000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=2650ms,2026-06-01 14:46:13.739000+00:00,2026-06-01 14:46:13.739000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1825ms,2026-06-01 14:46:16.464000+00:00,2026-06-01 14:46:16.464000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1510ms,2026-06-01 14:46:25.612000+00:00,2026-06-01 14:46:25.612000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2888ms,2026-06-01 14:46:38.728000+00:00,2026-06-01 14:46:38.728000+00:00,1
WARN,GC overhead limit warning: pause=612ms heap=<num>%,2026-06-01 14:46:39.567000+00:00,2026-06-01 21:56:30.507000+00:00,5
WARN,GC overhead limit warning: pause=476ms heap=<num>%,2026-06-01 14:47:13.021000+00:00,2026-06-01 22:13:26.829000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=1906ms,2026-06-01 14:47:27.417000+00:00,2026-06-01 14:47:27.417000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2251ms,2026-06-01 14:48:03.421000+00:00,2026-06-01 14:48:03.421000+00:00,1
WARN,GC overhead limit warning: pause=235ms heap=<num>%,2026-06-01 14:48:05.845000+00:00,2026-06-01 15:26:54.842000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2409ms,2026-06-01 14:48:52.095000+00:00,2026-06-01 17:46:55.767000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1849ms,2026-06-01 14:49:11.704000+00:00,2026-06-01 22:19:24.526000+00:00,2
WARN,GC overhead limit warning: pause=543ms heap=<num>%,2026-06-01 14:49:21.237000+00:00,2026-06-01 18:25:24.504000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2794ms,2026-06-01 14:49:52.938000+00:00,2026-06-01 14:49:52.938000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2944ms,2026-06-01 14:50:03.714000+00:00,2026-06-01 14:50:03.714000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2212ms,2026-06-01 14:51:25.557000+00:00,2026-06-01 14:51:25.557000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2586ms,2026-06-01 14:51:32.619000+00:00,2026-06-01 14:51:32.619000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1828ms,2026-06-01 14:51:48.596000+00:00,2026-06-01 14:51:48.596000+00:00,1
WARN,GC overhead limit warning: pause=464ms heap=<num>%,2026-06-01 14:52:00.255000+00:00,2026-06-01 20:13:44.349000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2573ms,2026-06-01 14:52:03.482000+00:00,2026-06-01 14:52:03.482000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1304ms,2026-06-01 14:52:08.200000+00:00,2026-06-01 14:52:08.200000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=964ms,2026-06-01 14:52:09.484000+00:00,2026-06-01 14:52:09.484000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=564ms,2026-06-01 14:52:47.516000+00:00,2026-06-01 22:51:33.804000+00:00,2
WARN,GC overhead limit warning: pause=702ms heap=<num>%,2026-06-01 14:52:53.862000+00:00,2026-06-01 16:06:11.666000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2998ms,2026-06-01 14:52:57.508000+00:00,2026-06-01 14:52:57.508000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2452ms,2026-06-01 14:53:10.354000+00:00,2026-06-01 14:53:10.354000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2238ms,2026-06-01 14:53:17.181000+00:00,2026-06-01 19:04:44.805000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2954ms,2026-06-01 14:53:22.638000+00:00,2026-06-01 14:53:22.638000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1186ms,2026-06-01 14:53:27.007000+00:00,2026-06-01 14:53:27.007000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2669ms,2026-06-01 14:53:28.515000+00:00,2026-06-01 14:53:28.515000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=599ms,2026-06-01 14:53:38.471000+00:00,2026-06-01 14:53:38.471000+00:00,1
WARN,GC overhead limit warning: pause=616ms heap=<num>%,2026-06-01 14:53:56.428000+00:00,2026-06-01 21:50:41.956000+00:00,5
WARN,GC overhead limit warning: pause=470ms heap=<num>%,2026-06-01 14:54:35.246000+00:00,2026-06-01 22:03:04.928000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=958ms,2026-06-01 14:54:56.252000+00:00,2026-06-01 14:54:56.252000+00:00,1
WARN,GC overhead limit warning: pause=701ms heap=<num>%,2026-06-01 14:56:03.065000+00:00,2026-06-01 22:24:23.258000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=518ms,2026-06-01 14:56:04.913000+00:00,2026-06-01 14:56:04.913000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1029ms,2026-06-01 14:56:27.744000+00:00,2026-06-01 20:45:14.175000+00:00,2
WARN,GC overhead limit warning: pause=459ms heap=<num>%,2026-06-01 14:56:49.347000+00:00,2026-06-01 22:08:18.450000+00:00,4
WARN,GC overhead limit warning: pause=736ms heap=<num>%,2026-06-01 14:57:09.133000+00:00,2026-06-01 20:44:36.424000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=1181ms,2026-06-01 14:57:31.015000+00:00,2026-06-01 18:48:00.955000+00:00,2
WARN,GC overhead limit warning: pause=705ms heap=<num>%,2026-06-01 14:57:31.885000+00:00,2026-06-01 18:30:10.389000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1201ms,2026-06-01 14:57:35.370000+00:00,2026-06-01 14:57:35.370000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2303ms,2026-06-01 14:57:46.979000+00:00,2026-06-01 21:21:28.245000+00:00,2
WARN,GC overhead limit warning: pause=497ms heap=<num>%,2026-06-01 14:57:52.016000+00:00,2026-06-01 20:58:10.588000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2750ms,2026-06-01 14:58:00.736000+00:00,2026-06-01 20:24:02.545000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=849ms,2026-06-01 14:58:24.197000+00:00,2026-06-01 14:58:24.197000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=900ms,2026-06-01 14:58:45.130000+00:00,2026-06-01 14:58:45.130000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2192ms,2026-06-01 14:58:46.293000+00:00,2026-06-01 15:00:26.630000+00:00,2
WARN,GC overhead limit warning: pause=727ms heap=<num>%,2026-06-01 14:59:02.913000+00:00,2026-06-01 22:10:54.433000+00:00,7
WARN,GC overhead limit warning: pause=494ms heap=<num>%,2026-06-01 14:59:04.217000+00:00,2026-06-01 18:47:53.114000+00:00,4
WARN,GC overhead limit warning: pause=511ms heap=<num>%,2026-06-01 14:59:04.410000+00:00,2026-06-01 21:43:23.035000+00:00,5
WARN,GC overhead limit warning: pause=688ms heap=<num>%,2026-06-01 14:59:32.442000+00:00,2026-06-01 22:52:34.539000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1831ms,2026-06-01 15:00:16.434000+00:00,2026-06-01 15:00:16.434000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1095ms,2026-06-01 15:00:35.185000+00:00,2026-06-01 15:00:35.185000+00:00,1
WARN,GC overhead limit warning: pause=579ms heap=<num>%,2026-06-01 15:00:39.598000+00:00,2026-06-01 22:38:44.897000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1882ms,2026-06-01 15:01:03.253000+00:00,2026-06-01 23:21:43.758000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2423ms,2026-06-01 15:01:31.363000+00:00,2026-06-01 15:01:31.363000+00:00,1
WARN,GC overhead limit warning: pause=210ms heap=<num>%,2026-06-01 15:01:37.377000+00:00,2026-06-01 22:56:23.076000+00:00,5
WARN,GC overhead limit warning: pause=272ms heap=<num>%,2026-06-01 15:02:18.281000+00:00,2026-06-01 22:07:56.151000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=666ms,2026-06-01 15:02:40.310000+00:00,2026-06-01 15:02:40.310000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1810ms,2026-06-01 15:03:03.328000+00:00,2026-06-01 15:03:03.328000+00:00,1
WARN,GC overhead limit warning: pause=247ms heap=<num>%,2026-06-01 15:03:05.748000+00:00,2026-06-01 18:17:41.104000+00:00,2
WARN,GC overhead limit warning: pause=722ms heap=<num>%,2026-06-01 15:03:10.437000+00:00,2026-06-01 22:57:10.993000+00:00,4
WARN,GC overhead limit warning: pause=790ms heap=<num>%,2026-06-01 15:03:11.842000+00:00,2026-06-01 22:47:24.888000+00:00,3
WARN,GC overhead limit warning: pause=661ms heap=<num>%,2026-06-01 15:03:18.501000+00:00,2026-06-01 15:03:18.501000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1606ms,2026-06-01 15:03:33.233000+00:00,2026-06-01 15:03:33.233000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=746ms,2026-06-01 15:03:35.335000+00:00,2026-06-01 17:47:43.417000+00:00,2
WARN,GC overhead limit warning: pause=450ms heap=<num>%,2026-06-01 15:03:54.541000+00:00,2026-06-01 23:26:35.295000+00:00,5
WARN,GC overhead limit warning: pause=269ms heap=<num>%,2026-06-01 15:04:01.685000+00:00,2026-06-01 22:23:47.402000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=635ms,2026-06-01 15:04:14.448000+00:00,2026-06-01 22:48:52.389000+00:00,2
WARN,GC overhead limit warning: pause=780ms heap=<num>%,2026-06-01 15:04:24.933000+00:00,2026-06-01 19:01:35.527000+00:00,4
WARN,GC overhead limit warning: pause=352ms heap=<num>%,2026-06-01 15:04:25.277000+00:00,2026-06-01 21:33:58.701000+00:00,4
WARN,GC overhead limit warning: pause=633ms heap=<num>%,2026-06-01 15:04:57.381000+00:00,2026-06-01 20:17:58.718000+00:00,3
WARN,GC overhead limit warning: pause=611ms heap=<num>%,2026-06-01 15:04:57.866000+00:00,2026-06-01 21:36:58.928000+00:00,5
WARN,GC overhead limit warning: pause=603ms heap=<num>%,2026-06-01 15:05:08.571000+00:00,2026-06-01 17:34:13.075000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2616ms,2026-06-01 15:05:26.516000+00:00,2026-06-01 22:31:36.810000+00:00,2
